datetime,facility_name,consumption_kwh
2024-04-14 05:00:00,市民会館,0.738
2024-04-14 05:30:00,市民会館,0.739
2024-04-14 06:00:00,市民会館,1.228
2024-04-14 06:30:00,市民会館,1.171
2024-04-14 07:00:00,市民会館,2.211
2024-04-14 07:30:00,市民会館,2.205
2024-04-14 08:00:00,市民会館,3.118
2024-04-14 08:30:00,市民会館,3.488
2024-04-14 09:00:00,市民会館,5.273
2024-04-14 09:30:00,市民会館,4.823
2024-04-14 10:00:00,市民会館,6.037
2024-04-14 10:30:00,市民会館,6.097
2024-04-14 11:00:00,市民会館,7.354
2024-04-14 11:30:00,市民会館,6.517
2024-04-14 12:00:00,市民会館,7.562
2024-04-14 12:30:00,市民会館,7.354
2024-04-14 13:00:00,市民会館,7.793
2024-04-14 13:30:00,市民会館,7.072
2024-04-14 14:00:00,市民会館,6.653
2024-04-14 14:30:00,市民会館,5.802
2024-04-14 15:00:00,市民会館,4.923
2024-04-14 15:30:00,市民会館,4.859
2024-04-14 16:00:00,市民会館,3.224
2024-04-14 16:30:00,市民会館,3.4
2024-04-14 17:00:00,市民会館,2.279
2024-04-14 17:30:00,市民会館,2.114
2024-04-14 18:00:00,市民会館,1.135
2024-04-14 18:30:00,市民会館,1.239
2024-04-14 19:00:00,市民会館,0.716
2024-04-14 19:30:00,市民会館,0.737
2024-04-14 20:00:00,市民会館,0.747
2024-04-14 20:30:00,市民会館,0.686
2024-04-14 21:00:00,市民会館,0.689
2024-04-14 21:30:00,市民会館,0.768
2024-04-14 22:00:00,市民会館,0.73
2024-04-14 22:30:00,市民会館,0.654
2024-04-14 23:00:00,市民会館,0.779
2024-04-14 23:30:00,市民会館,0.76
2024-04-15 00:00:00,市民会館,0.723
2024-04-15 00:30:00,市民会館,0.701
2024-04-15 01:00:00,市民会館,0.781
2024-04-15 01:30:00,市民会館,0.763
2024-04-15 02:00:00,市民会館,0.839
2024-04-15 02:30:00,市民会館,0.766
2024-04-15 03:00:00,市民会館,0.765
2024-04-15 03:30:00,市民会館,0.744
2024-04-15 04:00:00,市民会館,0.781
2024-04-15 04:30:00,市民会館,0.773
2024-04-15 05:00:00,市民会館,2.521
2024-04-15 05:30:00,市民会館,2.31
2024-04-15 06:00:00,市民会館,8.102
2024-04-15 06:30:00,市民会館,8.084
2024-04-15 07:00:00,市民会館,18.25
2024-04-15 07:30:00,市民会館,18.871
2024-04-15 08:00:00,市民会館,22.147
2024-04-15 08:30:00,市民会館,22.185
2024-04-15 09:00:00,市民会館,18.468
2024-04-15 09:30:00,市民会館,17.959
2024-04-15 10:00:00,市民会館,10.798
2024-04-15 10:30:00,市民会館,9.147
2024-04-15 11:00:00,市民会館,6.942
2024-04-15 11:30:00,市民会館,6.958
2024-04-15 12:00:00,市民会館,8.407
2024-04-15 12:30:00,市民会館,9.052
2024-04-15 13:00:00,市民会館,12.673
2024-04-15 13:30:00,市民会館,13.147
2024-04-15 14:00:00,市民会館,15.838
2024-04-15 14:30:00,市民会館,14.819
2024-04-15 15:00:00,市民会館,12.555
2024-04-15 15:30:00,市民会館,13.2
2024-04-15 16:00:00,市民会館,9.575
2024-04-15 16:30:00,市民会館,8.654
2024-04-15 17:00:00,市民会館,4.648
2024-04-15 17:30:00,市民会館,5.006
2024-04-15 18:00:00,市民会館,2.008
2024-04-15 18:30:00,市民会館,2.096
2024-04-15 19:00:00,市民会館,0.749
2024-04-15 19:30:00,市民会館,0.776
2024-04-15 20:00:00,市民会館,0.711
2024-04-15 20:30:00,市民会館,0.75
2024-04-15 21:00:00,市民会館,0.742
2024-04-15 21:30:00,市民会館,0.704
2024-04-15 22:00:00,市民会館,0.691
2024-04-15 22:30:00,市民会館,0.776
2024-04-15 23:00:00,市民会館,0.737
2024-04-15 23:30:00,市民会館,0.712
2024-04-16 00:00:00,市民会館,0.746
2024-04-16 00:30:00,市民会館,0.792
2024-04-16 01:00:00,市民会館,0.664
2024-04-16 01:30:00,市民会館,0.694
2024-04-16 02:00:00,市民会館,0.715
2024-04-16 02:30:00,市民会館,0.805
2024-04-16 03:00:00,市民会館,0.761
2024-04-16 03:30:00,市民会館,0.779
2024-04-16 04:00:00,市民会館,0.707
2024-04-16 04:30:00,市民会館,0.708
2024-04-16 05:00:00,市民会館,2.425
2024-04-16 05:30:00,市民会館,2.379
2024-04-16 06:00:00,市民会館,8.51
2024-04-16 06:30:00,市民会館,8.205
2024-04-16 07:00:00,市民会館,17.8
2024-04-16 07:30:00,市民会館,17.695
2024-04-16 08:00:00,市民会館,23.548
2024-04-16 08:30:00,市民会館,23.581
2024-04-16 09:00:00,市民会館,16.709
2024-04-16 09:30:00,市民会館,16.139
2024-04-16 10:00:00,市民会館,10.824
2024-04-16 10:30:00,市民会館,10.919
2024-04-16 11:00:00,市民会館,6.872
2024-04-16 11:30:00,市民会館,6.568
2024-04-16 12:00:00,市民会館,9.557
2024-04-16 12:30:00,市民会館,9.953
2024-04-16 13:00:00,市民会館,14.475
2024-04-16 13:30:00,市民会館,13.624
2024-04-16 14:00:00,市民会館,14.724
2024-04-16 14:30:00,市民会館,14.333
2024-04-16 15:00:00,市民会館,13.245
2024-04-16 15:30:00,市民会館,13.039
2024-04-16 16:00:00,市民会館,8.636
2024-04-16 16:30:00,市民会館,10.03
2024-04-16 17:00:00,市民会館,5.304
2024-04-16 17:30:00,市民会館,5.146
2024-04-16 18:00:00,市民会館,1.937
2024-04-16 18:30:00,市民会館,2.117
2024-04-16 19:00:00,市民会館,0.774
2024-04-16 19:30:00,市民会館,0.767
2024-04-16 20:00:00,市民会館,0.797
2024-04-16 20:30:00,市民会館,0.774
2024-04-16 21:00:00,市民会館,0.778
2024-04-16 21:30:00,市民会館,0.774
2024-04-16 22:00:00,市民会館,0.763
2024-04-16 22:30:00,市民会館,0.683
2024-04-16 23:00:00,市民会館,0.753
2024-04-16 23:30:00,市民会館,0.729
2024-04-17 00:00:00,市民会館,0.702
2024-04-17 00:30:00,市民会館,0.813
2024-04-17 01:00:00,市民会館,0.815
2024-04-17 01:30:00,市民会館,0.801
2024-04-17 02:00:00,市民会館,0.76
2024-04-17 02:30:00,市民会館,0.801
2024-04-17 03:00:00,市民会館,0.75
2024-04-17 03:30:00,市民会館,0.758
2024-04-17 04:00:00,市民会館,0.709
2024-04-17 04:30:00,市民会館,0.765
2024-04-17 05:00:00,市民会館,2.379
2024-04-17 05:30:00,市民会館,2.218
2024-04-17 06:00:00,市民会館,8.261
2024-04-17 06:30:00,市民会館,8.249
2024-04-17 07:00:00,市民会館,19.134
2024-04-17 07:30:00,市民会館,18.341
2024-04-17 08:00:00,市民会館,22.68
2024-04-17 08:30:00,市民会館,22.949
2024-04-17 09:00:00,市民会館,18.222
2024-04-17 09:30:00,市民会館,17.998
2024-04-17 10:00:00,市民会館,9.749
2024-04-17 10:30:00,市民会館,10.229
2024-04-17 11:00:00,市民会館,6.971
2024-04-17 11:30:00,市民会館,6.789
2024-04-17 12:00:00,市民会館,9.753
2024-04-17 12:30:00,市民会館,9.696
2024-04-17 13:00:00,市民会館,12.094
2024-04-17 13:30:00,市民会館,13.199
2024-04-17 14:00:00,市民会館,15.75
2024-04-17 14:30:00,市民会館,15.797
2024-04-17 15:00:00,市民会館,13.917
2024-04-17 15:30:00,市民会館,13.263
2024-04-17 16:00:00,市民会館,8.714
2024-04-17 16:30:00,市民会館,8.605
2024-04-17 17:00:00,市民会館,4.954
2024-04-17 17:30:00,市民会館,4.962
2024-04-17 18:00:00,市民会館,2.161
2024-04-17 18:30:00,市民会館,2.142
2024-04-17 19:00:00,市民会館,0.745
2024-04-17 19:30:00,市民会館,0.703
2024-04-17 20:00:00,市民会館,0.738
2024-04-17 20:30:00,市民会館,0.758
2024-04-17 21:00:00,市民会館,0.742
2024-04-17 21:30:00,市民会館,0.728
2024-04-17 22:00:00,市民会館,0.759
2024-04-17 22:30:00,市民会館,0.731
2024-04-17 23:00:00,市民会館,0.726
2024-04-17 23:30:00,市民会館,0.762
2024-04-18 00:00:00,市民会館,0.735
2024-04-18 00:30:00,市民会館,0.759
2024-04-18 01:00:00,市民会館,0.76
2024-04-18 01:30:00,市民会館,0.707
2024-04-18 02:00:00,市民会館,0.732
2024-04-18 02:30:00,市民会館,0.804
2024-04-18 03:00:00,市民会館,0.706
2024-04-18 03:30:00,市民会館,0.671
2024-04-18 04:00:00,市民会館,0.68
2024-04-18 04:30:00,市民会館,0.751
2024-04-18 05:00:00,市民会館,2.376
2024-04-18 05:30:00,市民会館,2.358
2024-04-18 06:00:00,市民会館,8.785
2024-04-18 06:30:00,市民会館,7.175
2024-04-18 07:00:00,市民会館,17.903
2024-04-18 07:30:00,市民会館,18.926
2024-04-18 08:00:00,市民会館,21.388
2024-04-18 08:30:00,市民会館,22.236
2024-04-18 09:00:00,市民会館,17.498
2024-04-18 09:30:00,市民会館,17.369
2024-04-18 10:00:00,市民会館,10.139
2024-04-18 10:30:00,市民会館,11.043
2024-04-18 11:00:00,市民会館,7.907
2024-04-18 11:30:00,市民会館,7.12
2024-04-18 12:00:00,市民会館,10.416
2024-04-18 12:30:00,市民会館,9.527
2024-04-18 13:00:00,市民会館,14.445
2024-04-18 13:30:00,市民会館,13.219
2024-04-18 14:00:00,市民会館,15.101
2024-04-18 14:30:00,市民会館,15.277
2024-04-18 15:00:00,市民会館,15.342
2024-04-18 15:30:00,市民会館,13.801
2024-04-18 16:00:00,市民会館,8.776
2024-04-18 16:30:00,市民会館,9.539
2024-04-18 17:00:00,市民会館,4.782
2024-04-18 17:30:00,市民会館,4.751
2024-04-18 18:00:00,市民会館,2.122
2024-04-18 18:30:00,市民会館,2.033
2024-04-18 19:00:00,市民会館,0.76
2024-04-18 19:30:00,市民会館,0.751
2024-04-18 20:00:00,市民会館,0.763
2024-04-18 20:30:00,市民会館,0.766
2024-04-18 21:00:00,市民会館,0.677
2024-04-18 21:30:00,市民会館,0.775
2024-04-18 22:00:00,市民会館,0.713
2024-04-18 22:30:00,市民会館,0.696
2024-04-18 23:00:00,市民会館,0.748
2024-04-18 23:30:00,市民会館,0.753
2024-04-19 00:00:00,市民会館,0.724
2024-04-19 00:30:00,市民会館,0.781
2024-04-19 01:00:00,市民会館,0.7
2024-04-19 01:30:00,市民会館,0.735
2024-04-19 02:00:00,市民会館,0.728
2024-04-19 02:30:00,市民会館,0.748
2024-04-19 03:00:00,市民会館,0.76
2024-04-19 03:30:00,市民会館,0.712
2024-04-19 04:00:00,市民会館,0.777
2024-04-19 04:30:00,市民会館,0.752
2024-04-19 05:00:00,市民会館,2.148
2024-04-19 05:30:00,市民会館,2.14
2024-04-19 06:00:00,市民会館,8.277
2024-04-19 06:30:00,市民会館,8.191
2024-04-19 07:00:00,市民会館,17.465
2024-04-19 07:30:00,市民会館,17.531
2024-04-19 08:00:00,市民会館,22.922
2024-04-19 08:30:00,市民会館,23.741
2024-04-19 09:00:00,市民会館,17.172
2024-04-19 09:30:00,市民会館,17.117
2024-04-19 10:00:00,市民会館,9.744
2024-04-19 10:30:00,市民会館,10.456
2024-04-19 11:00:00,市民会館,7.692
2024-04-19 11:30:00,市民会館,7.085
2024-04-19 12:00:00,市民会館,8.32
2024-04-19 12:30:00,市民会館,8.7
2024-04-19 13:00:00,市民会館,12.728
2024-04-19 13:30:00,市民会館,12.911
2024-04-19 14:00:00,市民会館,14.696
2024-04-19 14:30:00,市民会館,15.032
2024-04-19 15:00:00,市民会館,13.031
2024-04-19 15:30:00,市民会館,13.932
2024-04-19 16:00:00,市民会館,8.79
2024-04-19 16:30:00,市民会館,8.706
2024-04-19 17:00:00,市民会館,4.986
2024-04-19 17:30:00,市民会館,4.496
2024-04-19 18:00:00,市民会館,2.07
2024-04-19 18:30:00,市民会館,2.04
2024-04-19 19:00:00,市民会館,0.744
2024-04-19 19:30:00,市民会館,0.81
2024-04-19 20:00:00,市民会館,0.727
2024-04-19 20:30:00,市民会館,0.827
2024-04-19 21:00:00,市民会館,0.742
2024-04-19 21:30:00,市民会館,0.702
2024-04-19 22:00:00,市民会館,0.753
2024-04-19 22:30:00,市民会館,0.71
2024-04-19 23:00:00,市民会館,0.722
2024-04-19 23:30:00,市民会館,0.765
2024-04-20 00:00:00,市民会館,0.771
2024-04-20 00:30:00,市民会館,0.727
2024-04-20 01:00:00,市民会館,0.787
2024-04-20 01:30:00,市民会館,0.793
2024-04-20 02:00:00,市民会館,0.804
2024-04-20 02:30:00,市民会館,0.77
2024-04-20 03:00:00,市民会館,0.801
2024-04-20 03:30:00,市民会館,0.679
2024-04-20 04:00:00,市民会館,0.738
2024-04-20 04:30:00,市民会館,0.717
2024-04-20 05:00:00,市民会館,0.754
2024-04-20 05:30:00,市民会館,0.729
2024-04-20 06:00:00,市民会館,1.229
2024-04-20 06:30:00,市民会館,1.356
2024-04-20 07:00:00,市民会館,2.131
2024-04-20 07:30:00,市民会館,2.193
2024-04-20 08:00:00,市民会館,3.331
2024-04-20 08:30:00,市民会館,3.383
2024-04-20 09:00:00,市民会館,4.784
2024-04-20 09:30:00,市民会館,4.889
2024-04-20 10:00:00,市民会館,6.498
2024-04-20 10:30:00,市民会館,6.646
2024-04-20 11:00:00,市民会館,7.245
2024-04-20 11:30:00,市民会館,7.345
2024-04-20 12:00:00,市民会館,7.068
2024-04-20 12:30:00,市民会館,7.467
2024-04-20 13:00:00,市民会館,7.47
2024-04-20 13:30:00,市民会館,7.443
2024-04-20 14:00:00,市民会館,6.205
2024-04-20 14:30:00,市民会館,6.413
2024-04-20 15:00:00,市民会館,4.9
2024-04-20 15:30:00,市民会館,5.069
2024-04-20 16:00:00,市民会館,3.419
2024-04-20 16:30:00,市民会館,3.31
2024-04-20 17:00:00,市民会館,2.185
2024-04-20 17:30:00,市民会館,1.834
2024-04-20 18:00:00,市民会館,1.263
2024-04-20 18:30:00,市民会館,1.014
2024-04-20 19:00:00,市民会館,0.685
2024-04-20 19:30:00,市民会館,0.767
2024-04-20 20:00:00,市民会館,0.768
2024-04-20 20:30:00,市民会館,0.706
2024-04-20 21:00:00,市民会館,0.723
2024-04-20 21:30:00,市民会館,0.801
2024-04-20 22:00:00,市民会館,0.732
2024-04-20 22:30:00,市民会館,0.834
2024-04-20 23:00:00,市民会館,0.75
2024-04-20 23:30:00,市民会館,0.765
2024-04-21 00:00:00,市民会館,0.811
2024-04-21 00:30:00,市民会館,0.755
2024-04-21 01:00:00,市民会館,0.712
2024-04-21 01:30:00,市民会館,0.746
2024-04-21 02:00:00,市民会館,0.749
2024-04-21 02:30:00,市民会館,0.699
2024-04-21 03:00:00,市民会館,0.74
2024-04-21 03:30:00,市民会館,0.722
2024-04-21 04:00:00,市民会館,0.785
2024-04-21 04:30:00,市民会館,0.751
2024-04-21 05:00:00,市民会館,0.739
2024-04-21 05:30:00,市民会館,0.746
2024-04-21 06:00:00,市民会館,1.254
2024-04-21 06:30:00,市民会館,1.278
2024-04-21 07:00:00,市民会館,2.041
2024-04-21 07:30:00,市民会館,2.037
2024-04-21 08:00:00,市民会館,3.556
2024-04-21 08:30:00,市民会館,3.3
2024-04-21 09:00:00,市民会館,4.443
2024-04-21 09:30:00,市民会館,4.888
2024-04-21 10:00:00,市民会館,6.283
2024-04-21 10:30:00,市民会館,5.671
2024-04-21 11:00:00,市民会館,7.216
2024-04-21 11:30:00,市民会館,7.397
2024-04-21 12:00:00,市民会館,7.64
2024-04-21 12:30:00,市民会館,7.737
2024-04-21 13:00:00,市民会館,6.633
2024-04-21 13:30:00,市民会館,7.252
2024-04-21 14:00:00,市民会館,6.048
2024-04-21 14:30:00,市民会館,5.992
2024-04-21 15:00:00,市民会館,4.99
2024-04-21 15:30:00,市民会館,5.136
2024-04-21 16:00:00,市民会館,3.672
2024-04-21 16:30:00,市民会館,3.592
2024-04-21 17:00:00,市民会館,2.137
2024-04-21 17:30:00,市民会館,2.187
2024-04-21 18:00:00,市民会館,1.287
2024-04-21 18:30:00,市民会館,1.247
2024-04-21 19:00:00,市民会館,0.755
2024-04-21 19:30:00,市民会館,0.781
2024-04-21 20:00:00,市民会館,0.748
2024-04-21 20:30:00,市民会館,0.723
2024-04-21 21:00:00,市民会館,0.734
2024-04-21 21:30:00,市民会館,0.774
2024-04-21 22:00:00,市民会館,0.75
2024-04-21 22:30:00,市民会館,0.763
2024-04-21 23:00:00,市民会館,0.775
2024-04-21 23:30:00,市民会館,0.736
2024-04-22 00:00:00,市民会館,0.778
2024-04-22 00:30:00,市民会館,0.764
2024-04-22 01:00:00,市民会館,0.704
2024-04-22 01:30:00,市民会館,0.804
2024-04-22 02:00:00,市民会館,0.731
2024-04-22 02:30:00,市民会館,0.688
2024-04-22 03:00:00,市民会館,0.711
2024-04-22 03:30:00,市民会館,0.712
2024-04-22 04:00:00,市民会館,0.752
2024-04-22 04:30:00,市民会館,0.74
2024-04-22 05:00:00,市民会館,2.332
2024-04-22 05:30:00,市民会館,2.446
2024-04-22 06:00:00,市民会館,8.423
2024-04-22 06:30:00,市民会館,8.413
2024-04-22 07:00:00,市民会館,17.916
2024-04-22 07:30:00,市民会館,18.097
2024-04-22 08:00:00,市民会館,20.278
2024-04-22 08:30:00,市民会館,22.254
2024-04-22 09:00:00,市民会館,16.2
2024-04-22 09:30:00,市民会館,18.215
2024-04-22 10:00:00,市民会館,10.305
2024-04-22 10:30:00,市民会館,10.846
2024-04-22 11:00:00,市民会館,7.671
2024-04-22 11:30:00,市民会館,7.315
2024-04-22 12:00:00,市民会館,9.272
2024-04-22 12:30:00,市民会館,9.741
2024-04-22 13:00:00,市民会館,12.93
2024-04-22 13:30:00,市民会館,13.28
2024-04-22 14:00:00,市民会館,15.743
2024-04-22 14:30:00,市民会館,14.584
2024-04-22 15:00:00,市民会館,13.771
2024-04-22 15:30:00,市民会館,13.686
2024-04-22 16:00:00,市民会館,8.664
2024-04-22 16:30:00,市民会館,9.541
2024-04-22 17:00:00,市民会館,5.04
2024-04-22 17:30:00,市民会館,4.895
2024-04-22 18:00:00,市民会館,1.953
2024-04-22 18:30:00,市民会館,1.943
2024-04-22 19:00:00,市民会館,0.73
2024-04-22 19:30:00,市民会館,0.77
2024-04-22 20:00:00,市民会館,0.714
2024-04-22 20:30:00,市民会館,0.766
2024-04-22 21:00:00,市民会館,0.703
2024-04-22 21:30:00,市民会館,0.742
2024-04-22 22:00:00,市民会館,0.754
2024-04-22 22:30:00,市民会館,0.842
2024-04-22 23:00:00,市民会館,0.698
2024-04-22 23:30:00,市民会館,0.805
2024-04-23 00:00:00,市民会館,0.756
2024-04-23 00:30:00,市民会館,0.765
2024-04-23 01:00:00,市民会館,0.754
2024-04-23 01:30:00,市民会館,0.767
2024-04-23 02:00:00,市民会館,0.744
2024-04-23 02:30:00,市民会館,0.805
2024-04-23 03:00:00,市民会館,0.733
2024-04-23 03:30:00,市民会館,0.792
2024-04-23 04:00:00,市民会館,0.726
2024-04-23 04:30:00,市民会館,0.748
2024-04-23 05:00:00,市民会館,2.245
2024-04-23 05:30:00,市民会館,2.426
2024-04-23 06:00:00,市民会館,8.881
2024-04-23 06:30:00,市民会館,8.25
2024-04-23 07:00:00,市民会館,17.383
2024-04-23 07:30:00,市民会館,16.577
2024-04-23 08:00:00,市民会館,22.407
2024-04-23 08:30:00,市民会館,20.861
2024-04-23 09:00:00,市民会館,17.352
2024-04-23 09:30:00,市民会館,18.388
2024-04-23 10:00:00,市民会館,10.987
2024-04-23 10:30:00,市民会館,11.755
2024-04-23 11:00:00,市民会館,7.029
2024-04-23 11:30:00,市民会館,7.761
2024-04-23 12:00:00,市民会館,9.626
2024-04-23 12:30:00,市民会館,9.438
2024-04-23 13:00:00,市民会館,13.568
2024-04-23 13:30:00,市民会館,13.322
2024-04-23 14:00:00,市民会館,15.086
2024-04-23 14:30:00,市民会館,14.696
2024-04-23 15:00:00,市民会館,12.312
2024-04-23 15:30:00,市民会館,12.216
2024-04-23 16:00:00,市民会館,9.395
2024-04-23 16:30:00,市民会館,8.972
2024-04-23 17:00:00,市民会館,4.725
2024-04-23 17:30:00,市民会館,4.872
2024-04-23 18:00:00,市民会館,2.111
2024-04-23 18:30:00,市民会館,2.048
2024-04-23 19:00:00,市民会館,0.725
2024-04-23 19:30:00,市民会館,0.796
2024-04-23 20:00:00,市民会館,0.809
2024-04-23 20:30:00,市民会館,0.769
2024-04-23 21:00:00,市民会館,0.787
2024-04-23 21:30:00,市民会館,0.797
2024-04-23 22:00:00,市民会館,0.792
2024-04-23 22:30:00,市民会館,0.773
2024-04-23 23:00:00,市民会館,0.772
2024-04-23 23:30:00,市民会館,0.769
2024-04-24 00:00:00,市民会館,0.709
2024-04-24 00:30:00,市民会館,0.776
2024-04-24 01:00:00,市民会館,0.699
2024-04-24 01:30:00,市民会館,0.72
2024-04-24 02:00:00,市民会館,0.799
2024-04-24 02:30:00,市民会館,0.782
2024-04-24 03:00:00,市民会館,0.806
2024-04-24 03:30:00,市民会館,0.74
2024-04-24 04:00:00,市民会館,0.707
2024-04-24 04:30:00,市民会館,0.741
2024-04-24 05:00:00,市民会館,2.384
2024-04-24 05:30:00,市民会館,2.381
2024-04-24 06:00:00,市民会館,8.752
2024-04-24 06:30:00,市民会館,8.133
2024-04-24 07:00:00,市民会館,17.865
2024-04-24 07:30:00,市民会館,16.688
2024-04-24 08:00:00,市民会館,23.177
2024-04-24 08:30:00,市民会館,22.67
2024-04-24 09:00:00,市民会館,17.5
2024-04-24 09:30:00,市民会館,17.968
2024-04-24 10:00:00,市民会館,10.212
2024-04-24 10:30:00,市民会館,10.168
2024-04-24 11:00:00,市民会館,7.883
2024-04-24 11:30:00,市民会館,7.206
2024-04-24 12:00:00,市民会館,9.394
2024-04-24 12:30:00,市民会館,8.513
2024-04-24 13:00:00,市民会館,12.687
2024-04-24 13:30:00,市民会館,13.106
2024-04-24 14:00:00,市民会館,14.488
2024-04-24 14:30:00,市民会館,16.039
2024-04-24 15:00:00,市民会館,13.128
2024-04-24 15:30:00,市民会館,14.09
2024-04-24 16:00:00,市民会館,9.126
2024-04-24 16:30:00,市民会館,9.115
2024-04-24 17:00:00,市民会館,4.848
2024-04-24 17:30:00,市民会館,4.871
2024-04-24 18:00:00,市民会館,2.204
2024-04-24 18:30:00,市民会館,1.795
2024-04-24 19:00:00,市民会館,0.675
2024-04-24 19:30:00,市民会館,0.73
2024-04-24 20:00:00,市民会館,0.751
2024-04-24 20:30:00,市民会館,0.776
2024-04-24 21:00:00,市民会館,0.768
2024-04-24 21:30:00,市民会館,0.736
2024-04-24 22:00:00,市民会館,0.788
2024-04-24 22:30:00,市民会館,0.789
